voltage_YSR_1_32A	absJ_YSR_1_32A	J_YSR_1_32A	current_YSR_1_32A	time_YSR_1_32A
3.000000E-1	1.667294E+1	1.667294E+1	6.466617E-5	7.292285E+1
3.500000E-1	1.945312E+1	1.945312E+1	7.544913E-5	7.311035E+1
4.000000E-1	2.223390E+1	2.223390E+1	8.623439E-5	7.329883E+1
4.500000E-1	2.501044E+1	2.501044E+1	9.700324E-5	7.348730E+1
5.000000E-1	2.777405E+1	2.777405E+1	1.077219E-4	7.405762E+1
5.000000E-1	2.777472E+1	2.777472E+1	1.077245E-4	7.424609E+1
4.500000E-1	2.501384E+1	2.501384E+1	9.701642E-5	7.462598E+1
4.000000E-1	2.223792E+1	2.223792E+1	8.624997E-5	7.481348E+1
3.500000E-1	1.945698E+1	1.945698E+1	7.546407E-5	7.500195E+1
3.000000E-1	1.667673E+1	1.667673E+1	6.468086E-5	7.519043E+1
2.500000E-1	1.389694E+1	1.389694E+1	5.389940E-5	7.537793E+1
2.000000E-1	1.112285E+1	1.112285E+1	4.314008E-5	7.556641E+1
1.500000E-1	8.347075E+0	8.347075E+0	3.237421E-5	7.575391E+1
1.000000E-1	5.568180E+0	5.568180E+0	2.159624E-5	7.594238E+1
5.000000E-2	2.788205E+0	2.788205E+0	1.081408E-5	7.613086E+1
0.000000E+0	1.418496E-5	1.418496E-5	5.501649E-11	7.741211E+1
-5.000000E-2	2.773939E+0	-2.773939E+0	-1.075875E-5	7.798828E+1
-1.000000E-1	5.555095E+0	-5.555095E+0	-2.154549E-5	7.817578E+1
-1.500000E-1	8.334735E+0	-8.334735E+0	-3.232635E-5	7.836426E+1
-2.000000E-1	1.111139E+1	-1.111139E+1	-4.309563E-5	7.855273E+1
-2.500000E-1	1.388686E+1	-1.388686E+1	-5.386033E-5	7.874023E+1
-3.000000E-1	1.666754E+1	-1.666754E+1	-6.464520E-5	7.892871E+1
-3.500000E-1	1.944894E+1	-1.944894E+1	-7.543291E-5	7.911719E+1
-4.000000E-1	2.223096E+1	-2.223096E+1	-8.622299E-5	7.930469E+1
-4.500000E-1	2.500693E+1	-2.500693E+1	-9.698962E-5	7.949316E+1
-5.000000E-1	2.777371E+1	-2.777371E+1	-1.077206E-4	8.006445E+1
-5.000000E-1	2.777389E+1	-2.777389E+1	-1.077213E-4	8.025195E+1
-4.500000E-1	2.500721E+1	-2.500721E+1	-9.699071E-5	8.063184E+1
-4.000000E-1	2.223160E+1	-2.223160E+1	-8.622548E-5	8.082031E+1
-3.500000E-1	1.944972E+1	-1.944972E+1	-7.543592E-5	8.100781E+1
-3.000000E-1	1.666837E+1	-1.666837E+1	-6.464841E-5	8.119629E+1
-2.500000E-1	1.388775E+1	-1.388775E+1	-5.386378E-5	8.138477E+1
-2.000000E-1	1.111246E+1	-1.111246E+1	-4.309979E-5	8.157227E+1
-1.500000E-1	8.335836E+0	-8.335836E+0	-3.233062E-5	8.176074E+1
-1.000000E-1	5.555688E+0	-5.555688E+0	-2.154779E-5	8.194824E+1
-5.000000E-2	2.774107E+0	-2.774107E+0	-1.075940E-5	8.213672E+1
0.000000E+0	1.083413E-5	1.083413E-5	4.202027E-11	8.341895E+1
0.000000E+0	6.825713E-6	6.825713E-6	2.647359E-11	8.394238E+1
5.000000E-2	2.790242E+0	2.790242E+0	1.082198E-5	8.451758E+1
1.000000E-1	5.572282E+0	5.572282E+0	2.161215E-5	8.470605E+1
1.500000E-1	8.353537E+0	8.353537E+0	3.239927E-5	8.489355E+1
2.000000E-1	1.113138E+1	1.113138E+1	4.317315E-5	8.508203E+1
2.500000E-1	1.390766E+1	1.390766E+1	5.394100E-5	8.527051E+1
3.000000E-1	1.668989E+1	1.668989E+1	6.473190E-5	8.545801E+1
3.500000E-1	1.947276E+1	1.947276E+1	7.552528E-5	8.564648E+1
4.000000E-1	2.225614E+1	2.225614E+1	8.632064E-5	8.583398E+1
4.500000E-1	2.503513E+1	2.503513E+1	9.709899E-5	8.602246E+1
5.000000E-1	2.780055E+1	2.780055E+1	1.078247E-4	8.659375E+1
5.000000E-1	2.780081E+1	2.780081E+1	1.078257E-4	8.678125E+1
4.500000E-1	2.503629E+1	2.503629E+1	9.710349E-5	8.716113E+1
4.000000E-1	2.225765E+1	2.225765E+1	8.632652E-5	8.734961E+1
3.500000E-1	1.947420E+1	1.947420E+1	7.553085E-5	8.753711E+1
3.000000E-1	1.669153E+1	1.669153E+1	6.473825E-5	8.772559E+1
2.500000E-1	1.390915E+1	1.390915E+1	5.394678E-5	8.791406E+1
2.000000E-1	1.113268E+1	1.113268E+1	4.317822E-5	8.810156E+1
